841855,Портландия, Farm,1,1,1610,60.82,3.79,81,22 мин.,21.01.2011,9,12471
841856,Портландия, A Song for Portland,1,2,1410,53.27,3.985,68,22 мин.,28.01.2011,1,12471
841857,Портландия, Aimee,1,3,1303,49.23,4.053,57,22 мин.,04.02.2011,0,12471
841858,Портландия, Mayor is Missing,1,4,1239,46.81,4.278,54,22 мин.,11.02.2011,0,12471
841859,Портландия, Baseball,1,5,1187,44.84,3.957,47,22 мин.,18.02.2011,2,12471
841860,Портландия, Blunderbuss,1,6,1172,44.28,3.979,48,22 мин.,25.02.2011,0,12471
1849469,Портландия, The Brunch Special,2,special-1,283,10.69,4.5,4,60 мин.,20.07.2012,0,12471
1292600,Портландия, Mixology,2,1,998,37.7,3.973,37,22 мин.,06.01.2012,2,12471
1292601,Портландия, One Moore Episode,2,2,976,36.87,4.146,41,22 мин.,13.01.2012,2,12471
1292602,Портландия, Cool Wedding,2,3,959,36.23,3.906,32,22 мин.,20.01.2012,0,12471
1346830,Портландия, Grover,2,4,947,35.78,4.059,34,22 мин.,27.01.2012,0,12471
1346831,Портландия, Cops Redesign,2,5,938,35.44,4.229,35,22 мин.,03.02.2012,1,12471
1356185,Портландия, Cat Nap,2,6,934,35.29,4.094,32,22 мин.,10.02.2012,1,12471
1356186,Портландия, Motorcycle,2,7,924,34.91,3.969,32,22 мин.,17.02.2012,1,12471
1356187,Портландия, Feminist Bookstore's 10th Anniversary,2,8,917,34.64,4.121,33,22 мин.,24.02.2012,0,12471
1393107,Портландия, No Olympics,2,9,910,34.38,3.969,32,22 мин.,02.03.2012,0,12471
1393108,Портландия, Brunch Village,2,10,905,34.19,4.121,33,22 мин.,09.03.2012,0,12471
1644264,Портландия, Winter in Portlandia,3,1,813,30.71,4.031,32,22 мин.,14.12.2012,0,12471
1660771,Портландия, Take Back MTV,3,2,803,30.34,4.061,33,22 мин.,04.01.2013,0,12471
1660772,Портландия, Missionaries,3,3,791,29.88,4.226,31,22 мин.,04.01.2013,1,12471
1660773,Портландия, Nina's Birthday,3,4,784,29.62,4.032,31,22 мин.,11.01.2013,0,12471
1674680,Портландия, Squiggleman,3,5,768,29.01,4.0,27,22 мин.,18.01.2013,0,12471
1674681,Портландия, Off the Grid,3,6,764,28.86,4.077,26,22 мин.,25.01.2013,0,12471
1686516,Портландия, The Temp,3,7,751,28.37,4.0,26,22 мин.,01.02.2013,0,12471
1686517,Портландия, Soft Opening,3,8,745,28.15,3.962,26,22 мин.,08.02.2013,0,12471
1715029,Портландия, Alexandra,3,9,739,27.92,3.821,28,22 мин.,15.02.2013,1,12471
1715030,Портландия, No-Fo-O-Fo-Bridge,3,10,737,27.84,3.893,28,22 мин.,22.02.2013,1,12471
1715031,Портландия, Blackout,3,11,730,27.58,4.071,28,22 мин.,01.03.2013,1,12471
1988847,Портландия, Sharing Finances,4,1,676,25.54,4.323,31,22 мин.,27.02.2014,0,12471
2091788,Портландия, Ecoterrorists,4,2,665,25.12,4.313,32,22 мин.,06.03.2014,1,12471
2091789,Портландия, Celery Guy,4,3,655,24.74,4.207,29,22 мин.,13.03.2014,1,12471
2091790,Портландия, Pull-Out King,4,4,646,24.4,4.074,27,22 мин.,20.03.2014,0,12471
2091791,Портландия, Spyke Drives,4,5,637,24.06,4.286,28,22 мин.,27.03.2014,0,12471
2099142,Портландия, Bahama Knights,4,6,630,23.8,3.926,27,22 мин.,03.04.2014,0,12471
2099143,Портландия, Trail Blazers,4,7,627,23.69,3.962,26,22 мин.,10.04.2014,1,12471
2099144,Портландия, Late in Life Drug Use,4,8,617,23.31,4.185,27,22 мин.,17.04.2014,0,12471
2099145,Портландия, 3D Printer,4,9,613,23.16,3.92,25,22 мин.,24.04.2014,1,12471
2110530,Портландия, Getting Away,4,10,610,23.04,4.194,31,22 мин.,01.05.2014,0,12471
2447925,Портландия, The Story of Toni and Candace,5,1,585,22.1,4.242,33,22 мин.,08.01.2015,2,12471
2593591,Портландия, The Fiancée,5,2,566,21.38,4.281,32,22 мин.,15.01.2015,0,12471
2593592,Портландия, Healthcare,5,3,569,21.5,4.257,35,22 мин.,22.01.2015,3,12471
2593593,Портландия, Seaworld,5,4,568,21.46,4.063,32,22 мин.,29.01.2015,0,12471
2614233,Портландия, 4th of July,5,5,560,21.16,4.219,32,22 мин.,05.02.2015,2,12471
2614234,Портландия, Fashion,5,6,546,20.63,4.138,29,22 мин.,12.02.2015,1,12471
2614235,Портландия, Doug Becomes a Feminist,5,7,543,20.51,4.257,35,22 мин.,19.02.2015,0,12471
2614236,Портландия, House for Sale,5,8,543,20.51,4.294,34,22 мин.,26.02.2015,0,12471
2614237,Портландия, You Can Call Me Al,5,9,538,20.32,4.355,31,22 мин.,05.03.2015,0,12471
2614238,Портландия, Dead Pets,5,10,535,20.21,4.167,36,22 мин.,12.03.2015,1,12471
15517000,Портландия, Pickathon,6,1,502,18.96,4.158,38,22 мин.,21.01.2016,1,12471
15660782,Портландия, Going Gray,6,2,491,18.55,4.229,35,22 мин.,28.01.2016,1,12471
15660783,Портландия, Shville,6,3,486,18.36,3.972,36,22 мин.,04.02.2016,2,12471
15685393,Портландия, Weirdo Beach,6,4,482,18.21,4.421,38,22 мин.,11.02.2016,1,12471
15685394,Портландия, Breaking Up,6,5,475,17.94,4.462,39,22 мин.,18.02.2016,1,12471
15685395,Портландия, TADA,6,6,472,17.83,4.206,34,22 мин.,25.02.2016,0,12471
15685396,Портландия, Family Emergency,6,7,467,17.64,4.4,35,22 мин.,03.03.2016,0,12471
15685397,Портландия, First Feminist City,6,8,467,17.64,4.324,34,22 мин.,10.03.2016,2,12471
15685398,Портландия, Lance is Smart,6,9,462,17.45,4.344,32,22 мин.,17.03.2016,0,12471
15685399,Портландия, Noodle Monster,6,10,463,17.49,4.297,37,22 мин.,24.03.2016,2,12471
15948548,Портландия, The Storytellers,7,1,430,16.24,4.05,40,22 мин.,05.01.2017,2,12471
16006025,Портландия, Carrie Dates a Hunk,7,2,426,16.09,4.222,36,22 мин.,12.01.2017,2,12471
16006026,Портландия, Fred's Cell Phone Company,7,3,419,15.83,4.176,34,22 мин.,19.01.2017,1,12471
16006027,Портландия, Separation Anxiety,7,4,415,15.68,4.162,37,22 мин.,26.01.2017,0,12471
16011774,Портландия, Amore,7,5,411,15.53,4.229,35,22 мин.,02.02.2017,5,12471
16011775,Портландия, Friend Replacement,7,6,405,15.3,4.25,32,22 мин.,09.02.2017,0,12471
16011776,Портландия, Portland Secedes,7,7,404,15.26,4.094,32,22 мин.,16.02.2017,1,12471
16049616,Портландия, Ants,7,8,404,15.26,4.125,32,22 мин.,23.02.2017,0,12471
16049617,Портландия, Passenger Rating,7,9,400,15.11,4.395,38,22 мин.,02.03.2017,2,12471
16049618,Портландия, Misunderstood Miracles,7,10,398,15.04,4.257,35,22 мин.,09.03.2017,1,12471
16247854,Портландия, Riot Spray,8,1,367,13.86,4.0,41,22 мин.,18.01.2018,0,12471
16339186,Портландия, Shared Workspace,8,2,355,13.41,4.237,38,22 мин.,25.01.2018,0,12471
16339187,Портландия, No Thank You,8,3,348,13.15,4.275,40,22 мин.,01.02.2018,1,12471
16339188,Портландия, Abracadabra,8,4,342,12.92,4.079,38,22 мин.,08.02.2018,3,12471
16382183,Портландия, Open Relationship,8,5,342,12.92,3.949,39,22 мин.,15.02.2018,3,12471
16382184,Портландия, You Do You,8,6,337,12.73,4.158,38,22 мин.,22.02.2018,0,12471
16382185,Портландия, Most Pro City,8,7,335,12.66,4.051,39,22 мин.,01.03.2018,0,12471
16382186,Портландия, Peter Follows P!nk,8,8,333,12.58,4.083,36,22 мин.,08.03.2018,1,12471
16422975,Портландия, Long Way Back,8,9,331,12.5,4.105,38,22 мин.,15.03.2018,2,12471
16422976,Портландия, Rose Route,8,10,332,12.54,4.22,41,22 мин.,22.03.2018,5,12471
34934,Иеремия, The Long Road (1),1,1,1715,64.69,4.074,27,43 мин.,03.03.2002,2,475
34935,Иеремия, The Long Road (2),1,2,1643,61.98,4.222,27,43 мин.,03.03.2002,0,475
34936,Иеремия," Man of Iron, Woman Under Glass",1,3,1596,60.2,4.323,31,43 мин.,15.03.2002,1,475
34937,Иеремия," ...And the Ground, Sown with Salt",1,4,1558,58.77,4.226,31,43 мин.,22.03.2002,4,475
34938,Иеремия, To Sail Beyond the Stars,1,5,1530,57.71,4.167,30,43 мин.,29.03.2002,1,475
34939,Иеремия, The Bag,1,6,1495,56.39,4.323,31,43 мин.,05.04.2002,0,475
34940,Иеремия, City of Roses,1,7,1472,55.53,4.241,29,43 мин.,12.04.2002,0,475
34941,Иеремия, Firewall,1,8,1458,55.0,4.367,30,43 мин.,19.04.2002,0,475
34942,Иеремия, The Red Kiss,1,9,1441,54.36,4.31,29,43 мин.,26.04.2002,0,475
34943,Иеремия, Journeys End in Lovers Meeting,1,10,1425,53.75,4.2,30,43 мин.,03.05.2002,1,475
34944,Иеремия, Thieves' Honor,1,11,1398,52.73,4.452,31,43 мин.,10.05.2002,1,475
34945,Иеремия, The Touch,1,12,1370,51.68,4.29,31,43 мин.,17.05.2002,1,475
34946,Иеремия, Mother of Invention,1,13,1354,51.08,4.344,32,43 мин.,24.05.2002,0,475
34947,Иеремия, Tripwire,1,14,1341,50.58,4.267,30,43 мин.,31.05.2002,0,475
34948,Иеремия, Ring of Truth,1,15,1334,50.32,4.214,28,43 мин.,07.06.2002,0,475
34949,Иеремия, Moon in Gemini,1,16,1326,50.02,4.25,28,43 мин.,14.06.2002,0,475
34950,Иеремия, Out of the Ashes,1,17,1325,49.98,4.323,31,43 мин.,28.06.2002,0,475
34951,Иеремия, A Means to an End,1,18,1319,49.75,4.207,29,43 мин.,05.07.2002,0,475
34952,Иеремия, Things Left Unsaid (1),1,19,1315,49.6,4.286,28,43 мин.,12.07.2002,0,475
34953,Иеремия, Things Left Unsaid (2),1,20,1315,49.6,4.241,29,43 мин.,19.07.2002,0,475
34954,Иеремия, Letters from the Other Side (1),2,1,1212,45.72,4.25,28,43 мин.,10.10.2003,1,475
34955,Иеремия, Letters from the Other Side (2),2,2,1211,45.68,4.357,28,43 мин.,17.10.2003,1,475
34956,Иеремия, Strange Attractors,2,3,1201,45.3,4.185,27,43 мин.,24.10.2003,0,475
34957,Иеремия, Deus Ex Machina,2,4,1192,44.96,4.222,27,43 мин.,31.10.2003,0,475
34958,Иеремия, Rites of Passage,2,5,1186,44.74,4.115,26,43 мин.,31.10.2003,0,475
34959,Иеремия, The Mysterious Mister Smith,2,6,1182,44.59,4.111,27,43 мин.,07.11.2003,0,475
34960,Иеремия, Voices in the Dark,2,7,1181,44.55,4.259,27,43 мин.,07.11.2003,0,475
34961,Иеремия, Crossing Jordan,2,8,1176,44.36,4.269,26,43 мин.,01.12.2003,1,475
34962,Иеремия, Running on Empty,2,9,1173,44.25,4.261,23,43 мин.,08.12.2003,0,475
34963,Иеремия, The Question,2,10,1172,44.21,4.208,24,43 мин.,15.12.2003,1,475
34964,Иеремия, The Past Is Prologue,2,11,1169,44.1,4.308,26,43 мин.,22.12.2003,1,475
34965,Иеремия, The Face in the Mirror,2,12,1169,44.1,4.296,27,43 мин.,29.12.2003,0,475
34966,Иеремия, The State of the Union,2,13,1168,44.06,4.296,27,43 мин.,05.01.2004,1,475
34967,Иеремия, Interregnum (1),2,14,1167,44.02,4.333,27,43 мин.,12.01.2004,0,475
34968,Иеремия, Interregnum (2),2,15,1169,44.1,4.357,28,43 мин.,19.01.2004,3,475
2614741,Код: Крушитель, OVA 3: Superpowers / A Fierce Battle! / A Winter Story at the Shibuya Estate,1,special-3,513,19.34,4.071,14,25 мин.,17.04.2013,0,27441
2614739,Код: Крушитель, OVA 1: Operation Chocolate / Operation Marshmallow / Electric Bird / Nyanmaru Theater,1,special-1,522,19.68,4.0,15,30 мин.,17.12.2012,0,27441
2614740,Код: Крушитель, OVA 2: Lost Summer / Under the Sakura / Sequel Nyanmaru Theater / Heike Masaomi: Erotic Novel Theater,1,special-2,508,19.15,4.077,13,25 мин.,15.02.2013,2,27441
1601822,Код: Крушитель, God`s Great Judgment,1,1,2169,81.76,4.116,43,25 мин.,07.10.2012,3,27441
1625620,Код: Крушитель," The Spiral Blue Flower, Blossoming in Flame",1,2,2130,80.29,4.17,47,25 мин.,14.10.2012,4,27441
1625621,Код: Крушитель, Angry Valor: A Graven Hammer,1,3,2096,79.0,4.233,43,25 мин.,21.10.2012,0,27441
1643142,Код: Крушитель, War Cry,1,4,2060,77.65,4.366,41,25 мин.,28.10.2012,0,27441
1643143,Код: Крушитель, Banquet of Wishes,1,5,2037,76.78,4.467,45,25 мин.,04.11.2012,2,27441
1643144,Код: Крушитель, Lost One,1,6,2016,75.99,4.419,43,25 мин.,11.11.2012,0,27441
1656174,Код: Крушитель," Sakura, in the Light",1,7,2005,75.57,4.523,44,25 мин.,18.11.2012,0,27441
1656175,Код: Крушитель," King & Soldier, Child & House",1,8,1984,74.78,4.452,42,25 мин.,25.11.2012,2,27441
1656176,Код: Крушитель, Stopped Time,1,9,1969,74.22,4.442,43,25 мин.,02.12.2012,0,27441
1659442,Код: Крушитель, The World People See,1,10,1956,73.73,4.523,44,25 мин.,09.12.2012,0,27441
1659443,Код: Крушитель," 50,000 Hostages",1,11,1944,73.28,4.432,44,25 мин.,16.12.2012,0,27441
1659444,Код: Крушитель," Devils, God and Man, Sakura Watching Over",1,12,1940,73.12,4.463,41,25 мин.,23.12.2012,0,27441
1686591,Код: Крушитель, A Flower Blooming with God,1,13,1937,73.01,4.349,43,25 мин.,23.12.2012,5,27441
34810,Странники, Outside the Atmosphere,1,1,1487,56.3,3.943,105,25 мин.,03.10.2003,4,468
34811,Странники, Like a Dream,1,2,1398,52.93,4.101,99,25 мин.,10.10.2003,1,468
34812,Странники, Return Trajectory,1,3,1343,50.85,4.0,94,25 мин.,17.10.2003,4,468
34813,Странники, Part of the Job,1,4,1303,49.34,4.032,95,25 мин.,24.10.2003,1,468
34814,Странники, Fly Me to the Moon,1,5,1274,48.24,4.16,94,25 мин.,31.10.2003,1,468
34815,Странники, The Lunar Flying Squirrels,1,6,1235,46.76,3.989,94,25 мин.,07.11.2003,1,468
34816,Странники, Extraterrestrial Girl,1,7,1224,46.35,4.463,95,25 мин.,14.11.2003,4,468
34817,Странники, A Place to Cling To,1,8,1210,45.82,4.278,90,25 мин.,21.11.2003,0,468
34818,Странники, Regrets,1,9,1193,45.17,4.258,89,25 мин.,28.11.2003,0,468
34819,Странники, A Sky of Stardust,1,10,1182,44.76,4.452,93,25 мин.,05.12.2003,3,468
34820,Странники, Boundary Line,1,11,1170,44.3,4.37,92,25 мин.,12.12.2003,4,468
34821,Странники, A Modest Request,1,12,1164,44.07,4.421,95,25 мин.,19.12.2003,5,468
34822,Странники, Scenery with a Rocket,1,13,1160,43.92,4.422,90,25 мин.,09.01.2004,3,468
34823,Странники, Turning Point,1,14,1151,43.58,4.273,88,25 мин.,16.01.2004,0,468
34824,Странники, In Her Case...,1,15,1142,43.24,4.326,86,25 мин.,24.01.2004,5,468
34825,Странники, Ignition,1,16,1137,43.05,4.412,85,25 мин.,30.01.2004,0,468
34826,Странники, His Reasons,1,17,1134,42.94,4.247,85,25 мин.,06.02.2004,0,468
34827,Странники," Debris Section, The Last Day",1,18,1131,42.82,4.218,87,25 мин.,13.02.2004,0,468
34828,Странники, Endings Are Always...,1,19,1130,42.79,4.352,88,25 мин.,20.02.2004,0,468
34829,Странники, Tentative Steps,1,20,1129,42.75,4.471,87,25 мин.,27.02.2004,0,468
34830,Странники, Tandem Mirror,1,21,1129,42.75,4.386,88,25 мин.,05.03.2004,0,468
34831,Странники, Exposure,1,22,1128,42.71,4.314,86,25 мин.,12.03.2004,2,468
34832,Странники, Debris Cluster,1,23,1127,42.67,4.372,86,25 мин.,19.03.2004,3,468
34833,Странники, Love,1,24,1128,42.71,4.287,87,25 мин.,02.04.2004,1,468
34834,Странники, The Lost,1,25,1126,42.64,4.233,86,25 мин.,09.04.2004,0,468
34835,Странники, And the Days We Chance Upon...,1,26,1140,43.17,4.309,94,25 мин.,16.04.2004,8,468
580318,Адзуманга Дайо, Azumanga WEB Daioh,1,special-1,651,24.73,4.0,11,22 мин.,,0,825
58569,Адзуманга Дайо, A Child High School Student,1,1,2380,90.43,4.321,28,24 мин.,08.04.2002,1,825
58570,Адзуманга Дайо, Osaka's Day,1,2,2330,88.53,4.2,25,24 мин.,15.04.2002,0,825
58571,Адзуманга Дайо, Yukari and Nyamo,1,3,2287,86.89,4.192,26,24 мин.,22.04.2002,0,825
58572,Адзуманга Дайо," Pool, Pool, Pool!",1,4,2266,86.09,4.179,28,24 мин.,29.04.2002,0,825
58573,Адзуманга Дайо, Summer Break,1,5,2243,85.22,4.267,30,24 мин.,06.05.2002,1,825
58574,Адзуманга Дайо, Sports Fest,1,6,2219,84.31,4.345,29,24 мин.,13.05.2002,1,825
58575,Адзуманга Дайо, Culture Fest,1,7,2193,83.32,4.333,27,24 мин.,20.05.2002,0,825
58576,Адзуманга Дайо, New Year's Dream Special,1,8,2184,82.98,4.143,28,24 мин.,27.05.2002,3,825
58577,Адзуманга Дайо, Chiyo-chan's Birthday,1,9,2174,82.6,4.148,27,24 мин.,03.06.2002,0,825
58578,Адзуманга Дайо, We're Second Year Students!,1,10,2169,82.41,4.185,27,24 мин.,10.06.2002,0,825
58579,Адзуманга Дайо, Kagura and Sakaki,1,11,2147,81.57,4.154,26,24 мин.,17.06.2002,0,825
58580,Адзуманга Дайо, Chiyo-chan's Day,1,12,2143,81.42,4.296,27,24 мин.,24.06.2002,1,825
58581,Адзуманга Дайо, Midterm Exams,1,13,2127,80.81,4.24,25,24 мин.,01.07.2002,0,825
58582,Адзуманга Дайо," The Ocean, Summer Kimonos, and a Party!",1,14,2122,80.62,4.385,26,24 мин.,08.07.2002,0,825
58583,Адзуманга Дайо," Sports Fest, Second Year",1,15,2109,80.13,4.125,24,24 мин.,15.07.2002,1,825
58584,Адзуманга Дайо," Culture Fest, Second Year",1,16,2104,79.94,4.154,26,24 мин.,22.07.2002,0,825
58585,Адзуманга Дайо, End of Second Term and Christmas,1,17,2098,79.71,4.125,24,24 мин.,29.07.2002,0,825
58586,Адзуманга Дайо, Yomi's Ordeals,1,18,2097,79.67,4.167,24,24 мин.,05.08.2002,0,825
58587,Адзуманга Дайо, One Spring Night,1,19,2092,79.48,4.2,25,24 мин.,12.08.2002,0,825
58588,Адзуманга Дайо, Third Year,1,20,2090,79.41,4.231,26,24 мин.,19.08.2002,0,825
58589,Адзуманга Дайо, School Trip,1,21,2085,79.22,4.37,27,24 мин.,26.08.2002,2,825
58590,Адзуманга Дайо, Entrance Exams Study Camp!,1,22,2086,79.26,4.286,28,24 мин.,02.09.2002,1,825
58591,Адзуманга Дайо, Last Sports Fest in High School,1,23,2081,79.07,4.192,26,24 мин.,09.09.2002,0,825
58592,Адзуманга Дайо, Yamamayaa,1,24,2082,79.1,4.345,29,24 мин.,16.09.2002,1,825
58593,Адзуманга Дайо," Onwards, Entrance Exams!",1,25,2080,79.03,4.259,27,24 мин.,23.09.2002,0,825
58594,Адзуманга Дайо, Graduation Ceremony,1,26,2080,79.03,4.333,27,24 мин.,30.09.2002,3,825
2162097,В поисках Картер, Pilot,1,1,1898,72.06,4.404,89,43 мин.,08.07.2014,0,37203
2255169,В поисках Картер, The Birds,1,2,1863,70.73,4.349,83,43 мин.,08.07.2014,5,37203
2270373,В поисках Картер, Drive,1,3,1802,68.41,4.352,88,43 мин.,15.07.2014,4,37203
2270374,В поисках Картер, Now You See Me,1,4,1748,66.36,4.386,88,43 мин.,22.07.2014,0,37203
2300983,В поисках Картер, The Heat,1,5,1705,64.73,4.517,87,43 мин.,29.07.2014,0,37203
2300984,В поисках Картер, The Fugitive,1,6,1679,63.74,4.417,84,43 мин.,05.08.2014,0,37203
2300985,В поисках Картер, Throw Momma from the Train,1,7,1661,63.06,4.6,85,43 мин.,12.08.2014,2,37203
2300986,В поисках Картер, Half Baked,1,8,1635,62.07,4.442,86,43 мин.,19.08.2014,0,37203
2337178,В поисках Картер, Do the Right Thing,1,9,1613,61.24,4.393,89,43 мин.,26.08.2014,1,37203
2348841,В поисках Картер, Love Story,1,10,1596,60.59,4.462,91,43 мин.,02.09.2014,2,37203
2348842,В поисках Картер, The Long Goodbye,1,11,1580,59.98,4.287,94,43 мин.,09.09.2014,0,37203
2348843,В поисках Картер, One Hour Photo,1,12,1576,59.83,4.525,101,43 мин.,16.09.2014,1,37203
2597846,В поисках Картер, Love the Way You Lie,2,1,1289,48.94,4.2,130,43 мин.,31.03.2015,23,37203
2654774,В поисках Картер, Shut Up and Drive,2,2,1196,45.41,4.378,111,43 мин.,07.04.2015,13,37203
2657182,В поисках Картер, We Are Never Ever Getting Back Together,2,3,1156,43.89,4.255,110,43 мин.,14.04.2015,9,37203
2657183,В поисках Картер, Pretty When You Cry,2,4,1116,42.37,4.257,109,43 мин.,21.04.2015,6,37203
2662633,В поисках Картер, Wake Up Call,2,5,1091,41.42,4.333,102,43 мин.,28.04.2015,8,37203
2667207,В поисках Картер, Stay with Me,2,6,1053,39.98,4.365,104,43 мин.,05.05.2015,10,37203
2667208,В поисках Картер, Something to Talk About,2,7,1018,38.65,4.309,97,43 мин.,12.05.2015,0,37203
2675419,В поисках Картер, Riptide,2,8,1006,38.19,4.293,99,43 мин.,19.05.2015,2,37203
2675420,В поисках Картер, I Knew You Were Trouble,2,9,976,37.05,4.215,93,43 мин.,26.05.2015,24,37203
2679701,В поисках Картер, Rumour Has It,2,10,920,34.93,4.202,84,43 мин.,02.06.2015,5,37203
2679702,В поисках Картер, Wrecking Ball,2,11,890,33.79,4.436,78,43 мин.,09.06.2015,9,37203
2679703,В поисках Картер, I'm Not the Only One,2,12,878,33.33,4.45,80,43 мин.,16.06.2015,20,37203
2725049,В поисках Картер, Native Son,2,13,791,30.03,4.0,76,62 мин.,06.10.2015,13,37203
7191293,В поисках Картер, Anywhere But Here,2,14,760,28.85,4.179,67,43 мин.,13.10.2015,4,37203
15181370,В поисках Картер," Rabbit, Run",2,15,745,28.28,4.083,72,43 мин.,20.10.2015,3,37203
15461043,В поисках Картер, The Sound and the Fury,2,16,734,27.87,4.296,71,43 мин.,27.10.2015,8,37203
15472743,В поисках Картер, The Consequences of Longing,2,17,720,27.33,4.208,72,43 мин.,03.11.2015,6,37203
15489135,В поисках Картер, She's Come Undone,2,18,709,26.92,4.364,66,43 мин.,10.11.2015,2,37203
15490239,В поисках Картер, Never Let Me Go,2,19,702,26.65,4.017,60,43 мин.,17.11.2015,7,37203
15509269,В поисках Картер, The Heart is a Lonely Hunter,2,20,699,26.54,4.141,64,43 мин.,24.11.2015,1,37203
15522459,В поисках Картер, The Death of the Heart,2,21,693,26.31,4.104,67,43 мин.,01.12.2015,5,37203
15531266,В поисках Картер, The Corrections,2,22,689,26.16,4.0,68,43 мин.,08.12.2015,6,37203
15533857,В поисках Картер, The Sheltering Sky,2,23,685,26.01,4.03,67,43 мин.,15.12.2015,0,37203
15533858,В поисках Картер, Atonement,2,24,689,26.16,3.969,65,43 мин.,15.12.2015,3,37203
1601832,Из Нового света, Season of Fallen Leaves,1,1,1683,64.07,4.044,90,25 мин.,29.09.2012,4,27445
1622653,Из Нового света, Vanishing Children,1,2,1600,60.91,3.977,87,25 мин.,06.10.2012,0,27445
1622654,Из Нового света, False Minoshiro,1,3,1537,58.51,4.182,77,25 мин.,13.10.2012,0,27445
1627004,Из Нового света, Bloodstained History,1,4,1492,56.79,4.351,77,25 мин.,20.10.2012,5,27445
1627005,Из Нового света, A Sweltering Night on the Run,1,5,1446,55.04,4.29,69,25 мин.,27.10.2012,0,27445
1627006,Из Нового света, Getaway,1,6,1407,53.56,4.209,67,25 мин.,04.11.2012,1,27445
1650780,Из Нового света, Summer Darkness,1,7,1383,52.65,4.286,63,25 мин.,10.11.2012,0,27445
1650781,Из Нового света, Omen,1,8,1371,52.19,4.226,62,25 мин.,17.11.2012,0,27445
1650782,Из Нового света, The Gale Came,1,9,1331,50.67,4.266,64,25 мин.,24.11.2012,0,27445
1661838,Из Нового света, More Than the Darkness,1,10,1302,49.56,4.361,61,25 мин.,01.12.2012,1,27445
1661839,Из Нового света, Winter's Distant Thunder,1,11,1285,48.92,4.259,58,25 мин.,08.12.2012,2,27445
1661840,Из Нового света, Weak Link,1,12,1275,48.53,4.328,58,25 мин.,15.12.2012,0,27445
1681751,Из Нового света, Reunion,1,13,1258,47.89,4.35,60,25 мин.,22.12.2012,0,27445
1685940,Из Нового света, Snowflakes,1,14,1251,47.62,4.293,58,25 мин.,04.01.2013,0,27445
1701957,Из Нового света, Afterimage,1,15,1240,47.2,4.19,58,25 мин.,12.01.2013,2,27445
1710826,Из Нового света," To Saki, My Love",1,16,1231,46.86,4.368,57,25 мин.,19.01.2013,0,27445
1710827,Из Нового света, Footsteps of Ruin,1,17,1225,46.63,4.208,53,25 мин.,26.01.2013,0,27445
1721538,Из Нового света, A Crimson Flower,1,18,1216,46.29,4.436,55,25 мин.,02.02.2013,1,27445
1721539,Из Нового света, Darkness,1,19,1210,46.06,4.456,57,25 мин.,09.02.2013,3,27445
1721540,Из Нового света, Drenched in Cold Sunlight,1,20,1207,45.95,4.321,53,25 мин.,16.02.2013,0,27445
1721541,Из Нового света, Fires of the Apocalypse,1,21,1203,45.79,4.333,54,25 мин.,23.02.2013,2,27445
1721542,Из Нового света, Tokyo,1,22,1203,45.79,4.37,54,25 мин.,02.03.2013,0,27445
1747276,Из Нового света, The Face of the Boy,1,23,1200,45.68,4.429,56,25 мин.,09.03.2013,1,27445
1749879,Из Нового света, The Bonfires in the Darkness,1,24,1198,45.6,4.421,57,25 мин.,16.03.2013,0,27445
1753468,Из Нового света, From the New World,1,25,1202,45.76,4.531,64,25 мин.,23.03.2013,21,27445
15523119,Камеди Вумен, Made in Woman ,1,special-0,796,30.35,3.556,18,45 мин.,28.11.2008,0,16864
15523120,Камеди Вумен, Made in Woman ,1,special-0,787,30.0,3.647,17,45 мин.,05.12.2008,0,16864
15523121,Камеди Вумен, Made in Woman ,1,special-0,811,30.92,3.667,18,45 мин.,12.12.2008,0,16864
15523113,Камеди Вумен, Made in Woman ,1,special-0,798,30.42,3.579,19,45 мин.,21.11.2008,0,16864
1062870,Камеди Вумен, Выпуск 1 ,1,1,2193,83.61,3.74,50,45 мин.,09.03.2009,0,16864
1062871,Камеди Вумен, Выпуск 2 ,1,2,2133,81.32,3.796,49,45 мин.,27.03.2009,1,16864
1062872,Камеди Вумен, Выпуск 3 ,1,3,2120,80.82,3.867,45,45 мин.,03.04.2009,0,16864
1062873,Камеди Вумен, Выпуск 4 ,1,4,2100,80.06,4.045,44,45 мин.,10.04.2009,0,16864
1062874,Камеди Вумен, Выпуск 5 ,1,5,2097,79.95,3.841,44,45 мин.,17.04.2009,0,16864
1062875,Камеди Вумен, Выпуск 6 ,1,6,2074,79.07,3.86,43,45 мин.,24.04.2009,0,16864
1062876,Камеди Вумен, Выпуск 7 ,1,7,2072,78.99,3.955,44,45 мин.,30.04.2009,0,16864
1297147,Камеди Вумен, Выпуск 8. Дайджест,1,special-1,1281,48.84,3.5,24,45 мин.,08.05.2009,0,16864
1062877,Камеди Вумен, Выпуск 9 ,1,9,2057,78.42,3.93,43,45 мин.,15.05.2009,0,16864
1062878,Камеди Вумен, Выпуск 10 ,1,10,2052,78.23,3.909,44,45 мин.,22.05.2009,0,16864
1062879,Камеди Вумен, Выпуск 11 ,1,11,2048,78.08,3.932,44,45 мин.,29.05.2009,0,16864
1062880,Камеди Вумен, Выпуск 12 ,1,12,2043,77.89,3.93,43,45 мин.,05.06.2009,0,16864
1297453,Камеди Вумен, Выпуск 13,1,13,1992,75.94,3.956,45,45 мин.,11.09.2009,0,16864
